arxiv_id,predicted_type,reasoning
2211.15542,regular,"This paper presents a novel approach for assessing demonstration sufficiency in robots, proposing a new method and evaluating its performance in simulations and a user study."
2511.00907,regular,"This paper presents a novel energy-based framework for understanding and modifying attention mechanisms in Transformers, proposing new attention structures and experimental results."
2106.09475,regular,"This paper presents a novel technique for gradient normalization, not a review of existing research."
2312.14763,regular,"The paper presents a novel method for multi-view subspace clustering, not a review or survey of existing work."
2501.07426,regular,"The paper presents a novel method for multi-view independent component analysis, outlining its model, derivation, and performance evaluation."
2202.04708,regular,"This paper presents a novel active learning method for symbolic regression using StackGP, introducing a new approach rather than reviewing existing methods."
2106.03374,regular,"This paper presents a novel data augmentation method called RegMix for regression, not a review of existing methods."
2412.13988,regular,"The paper presents a novel system for automating security questionnaire responses, not a review of existing research."
2310.06205,regular,"This paper presents a novel method for achieving fairness in classifiers, outlining a theoretical framework and proposing an IP procedure for abstaining predictions. It focuses on a new approach rather than reviewing existing research."
2505.19552,regular,"This paper presents a novel method for training diffusion samplers, not a review of existing research."
2303.11081,regular,"This paper presents a novel subgraph-wise sampling method for GNN training, not a review or survey of existing methods."
2212.0519,regular,"This paper presents a novel method for identifying potentially inappropriate polypharmacies, not a review of existing research."
2408.07165,regular,"The paper presents a novel method for modeling geomechanics, not a review of existing research."
2502.09376,regular,"This paper presents a theoretical analysis of LoRA training dynamics, proposing a new understanding of its convergence behavior and providing insights into its success in finding global minima."
2511.01837,regular,This paper presents original research on a new method for predicting reservoir water temperatures using explainable machine learning and symbolic modeling.
2210.03967,regular,The paper presents a new method for optimizing the Partial Area Under the ROC Curve (PAUC) and provides theoretical analysis and experimental results.
2502.19364,regular,"This paper presents original research on applying deep learning to time series analysis, including new architectures, methods, and datasets."
2403.01014,regular,"The paper presents a new algorithm (VPL) for agent training, not a review or survey of existing research."
2510.08466,regular,"The paper presents a novel method for clustering data using large language models, not a review or survey of existing methods."
2209.082,regular,"This paper presents a novel deep learning approach for classifying fMRI brain networks, not a review of existing research."
2405.16498,regular,"The paper presents a novel method for continual learning, outlining its implementation and evaluating its performance on specific tasks."
2412.14695,regular,"This paper presents a novel method for building Lorentzian residual neural networks, not a review of existing research."
2203.02018,regular,"This paper presents a novel knowledge transfer network for improving graph neural networks on heterogeneous graphs, demonstrating a new method rather than reviewing existing work."
2106.03723,regular,"The paper presents a novel self-supervised graph learning method, not a review or survey of existing work."
2012.10438,regular,"This paper presents a new algorithm for training decision trees that are more robust to adversarial attacks, not a review of existing research."
2103.04874,regular,"The paper presents empirical comparisons of dimensionality reduction methods, including PCA, Isomap, autoencoders, and variational autoencoders, and evaluates their performance on image datasets."
2404.0106,regular,"The paper presents a comparison of two formalisms for thermodynamics-informed neural networks, presenting new results and experimental analysis."
2305.18962,regular,"The paper presents a new method for hierarchical data embedding and distance, not a review of existing work."
2311.10919,regular,"This paper presents a new attack method for continual learning systems, not a review or survey of existing research."
2408.14506,regular,"This paper presents a novel method for dataset distillation specifically designed to address the challenges of long-tailed datasets, making it an original research paper."
2309.00379,regular,"The paper presents a novel method for anomaly detection, not a review of existing research."
2204.01532,review,"The paper provides a survey of matrix completion algorithms, discussing different methods and their applications."
2102.03718,regular,"This paper presents original research on the impact of frame-skipping in reinforcement learning, exploring its effects on learning and proposing a method to mitigate its potential drawbacks."
2201.08821,regular,"This paper presents a novel method for learning long-range context in graph neural networks, not a review of existing work."
2403.03838,regular,"The paper presents a novel deep learning approach for feature selection, not a review or survey of existing methods."
2209.10018,regular,"The paper presents a new dataset for impact detection and localization, not a review of existing research."
2105.11144,regular,"This paper presents a new method for improving OOD generalization, not a review of existing research."
2102.0094,regular,"This paper presents a new empirical study on meta-learning with negative learning rates, not a review of existing research."
2306.10711,regular,"This paper presents a new algorithm (PLASTIC) for improving sample efficiency in reinforcement learning, not a review of existing research."
2307.02454,review,The paper reviews the robustness issues of deep learning and connects them to existing theoretical frameworks in approximation theory and statistical learning theory.
2010.07778,regular,"This paper presents a new algorithm for privacy-preserving reinforcement learning, not a review of existing literature."
2411.04976,regular,"This paper presents a new problem formulation and a novel training method for zero-shot coordination, which is an original research contribution."
2505.11035,regular,"This paper presents a novel deep latent variable model for vertical federated learning, introducing a new method and experimental results."
2111.06783,regular,This paper presents original research demonstrating the ability of ESNs to predict dynamics not seen in the training data.
2306.06974,regular,"The paper presents a new clustering algorithm, not a review of existing research."
2111.01956,regular,"This paper presents a new problem (OPIN) and proposes a solution, focusing on a specific research direction and experimental results."
2311.09811,regular,"The paper presents new runtime verification techniques for RL algorithms, not a review of existing research."
2107.11889,regular,"The paper presents a novel method for generating concept-based explanations for graph neural networks, not a review or survey of existing work."
2510.21457,regular,"This paper presents a novel method for estimating treatment effects in networks, not a review of existing literature."
2402.04668,review,"The paper provides a comprehensive overview of existing research on individualized treatment effects estimation from time-series health data, summarizing methodologies and future research directions."
2408.09526,regular,"The paper presents a novel method for air quality inference, not a review of existing research."
2412.15698,regular,"This paper presents a novel method for constructing concept boundary vectors, which is an original research contribution."
2108.08627,regular,"This paper presents a novel attack modeling and detection approach for a traffic signal controller, focusing on a specific attack strategy and its detection using a neural network."
2303.12302,regular,"The paper presents a new method for anomaly detection using a discrete deep generative model, not a review of existing research."
2501.02926,regular,"This paper presents a novel method for hyperparameter transfer in stochastic bandits, not a review of existing research."
2411.04396,regular,"The paper describes a project using satellite data for economic development assessment, which is an original research approach."
2106.0611,regular,This paper presents original research investigating the effectiveness of syntactic structure for learning code edit representations.
2111.09695,regular,"The paper presents a novel approach to features selection for NBA outcome prediction using deep learning, not a review of existing literature."
2508.1732,regular,"This paper presents a novel method for dynamic sparsity allocation in autoencoders, presenting new results and experimental findings."
2405.02349,regular,"This paper presents a novel approach to multi-label classification for MBTI types using XAI techniques, focusing on model selection and performance evaluation."
2505.12044,regular,"The paper presents a new method (FlashBias) for optimizing attention with bias, not a review or survey of existing research."
2011.04749,regular,"This paper presents a new method for predicting disability progression in MS patients using machine learning, not a review of existing research."
2209.00195,regular,"This paper presents a new framework for online data selection in federated learning, focusing on practical implementation and experimental results."
2503.10048,regular,"This paper presents a novel model and algorithm for improving neural surrogate model performance, not a review of existing research."
2407.14558,regular,"The paper presents a new foundation model for soccer, not a review of existing research."
2106.02866,regular,"This paper presents a novel method for improving fairness in self-supervised learning, not a review of existing research."
2506.15307,regular,"This paper presents a novel method for privacy-preserving prompt tuning of LLMs, outlining its design, implementation, and experimental results."
2505.23927,regular,"This paper presents a new algorithm for online RLHF, focusing on theoretical analysis and regret bounds, rather than reviewing existing research."
2210.00713,regular,"This paper presents a novel algorithm for continual learning, not a review or survey of existing research."
2509.15147,regular,"This paper presents a novel method for logit aggregation in federated learning, not a review of existing work."
2104.00055,regular,"The paper presents a novel traffic forecasting model, not a review of existing research."
2508.06704,regular,"This paper presents a novel deep learning method for species distribution modeling, not a review of existing literature."
2206.05507,regular,"This paper presents a novel framework for Federated Learning with GAN-based data synthesis, outlining a new method and experimental results."
2310.04796,regular,"This paper presents a novel algorithm for accelerating multi-agent reinforcement learning in zero-sum games, not a review of existing research."
2104.02748,regular,"This paper presents a new communication-efficient algorithm for federated learning, not a review of existing research."
2511.11778,regular,"This paper presents a novel method for semi-supervised federated learning, not a review of existing research."
2504.20666,regular,This paper presents a novel graph transformer model (SFi-Former) with a new attention mechanism and experimental results.
2106.01432,regular,"This paper presents a novel method for Federated Learning, outlining a new approach to semi-supervised learning in this context."
2412.18904,regular,"This paper presents a novel framework for federated learning, proposing a method to mitigate Simpson's Paradox in model aggregation."
2407.03105,regular,"This paper presents a novel approach to learning from a reward function, focusing on experimental design and the concept of length generalization."
2305.08073,regular,"The paper presents a novel model for time series forecasting, not a review of existing research."
2204.01715,regular,"The paper describes a new software library (BigDL 2.0) and its capabilities for scaling AI pipelines, not reviewing existing research."
2510.14573,regular,"This paper presents a novel approach for using a state-space model in Tabular Prior-Data Fitted Networks, which is an original research paper."
2508.00628,regular,"This paper presents a novel method for solving high-frequency PDEs, not a review of existing research."
2303.08958,regular,"This paper presents a novel framework for learning node embeddings, not a review of existing research."
2109.04979,regular,"The paper presents a study comparing and analyzing four models for joint graph inference and forecasting, presenting original research and experimental results."
2306.15619,regular,"This paper presents a novel method (DCID) for learning shared variables, not a review of existing research."
2301.05293,regular,"The paper presents a novel algorithm for travel time estimation, not a review of existing research."
2303.15725,regular,"The paper presents a new algorithm for solving a specific regression problem, not a review or survey of existing research."
2406.06237,regular,"The paper presents a novel method for neural compression, outlining its implementation and experimental results."
2204.14142,regular,"The paper presents a framework for optimizing machine learning models for evapotranspiration partitioning, which is an original research contribution."
2111.10934,regular,"The paper presents a novel method for privacy-preserving federated domain adaptation, not a review or survey of existing work."
2407.1118,regular,"The paper presents a novel method for predicting steam drum water levels using Transformer-based models, not a review of existing research."
2112.07184,regular,"This paper presents a new training procedure for deep learning models that focuses on calibration and sharpness, introducing a novel method for achieving calibrated predictions."
2101.06993,regular,"The paper presents a novel method for deep compression of neural networks for fault detection, not a review of existing research."
2210.15923,regular,"This paper presents a novel deep learning model for air quality forecasting, not a review of existing research."
2410.23169,regular,"This paper presents original research findings on neural collapse and its relationship to loss functions and network depth, not a review of existing literature."
2502.05335,regular,"This paper presents a novel method for dynamical system reconstruction, not a review of existing research."
2306.09775,regular,"The paper presents a new method for automating size grid building and management using machine learning, not a review of existing literature."
2405.03386,regular,"This paper presents a novel method for multi-annotator classification, not a review of existing research."
2203.15298,regular,"The paper presents a new hybrid model for wind speed prediction, not a review of existing methods."
2502.02414,regular,"This paper presents a novel neural solver for PDEs, not a review of existing research."
2309.15704,regular,"This paper presents a novel method for out-of-distribution detection in deep learning, not a review of existing work."
2404.15199,regular,"This paper presents a novel algorithm for reinforcement learning, not a review of existing research."
2503.03113,regular,"This paper presents a novel machine learning model for predicting space tourism demand, not a review of existing research."
2502.16737,regular,"This paper presents a novel framework for computing certified bounds on the impact of dynamic poisoning, and uses these certificates to design robust learning algorithms. This is original research, not a review or survey."
2312.08528,regular,"The paper presents a novel framework for automated time series forecasting, not a review of existing research."
2503.17272,regular,"This paper presents a novel method for fine-tuning sparse autoencoders, not a review of existing research."
2105.00282,regular,"The paper presents original research on using meta-knowledge to optimize ML pipelines, not a review of existing literature."
2202.00195,regular,"This paper presents a novel method for active learning in federated learning, proposing a new algorithm and comparing its performance to existing methods. It is not a review or survey of existing research."
2307.14596,regular,"This paper presents a novel method for long-term traffic forecasting, not a review of existing research."
2101.07948,regular,"This paper presents a new sparse deep learning inference engine, not a review or survey of existing work."
2210.04427,regular,"This paper presents a novel method for knowledge distillation called Asymmetric Temperature Scaling, which is an original research paper."
2212.09518,regular,"The paper presents a benchmark for federated time series anomaly detection, not a review or survey of existing research."
2407.17957,regular,"This paper presents a novel method for topology optimization using neural networks, not a review of existing research."
2505.24353,regular,"The paper presents a novel algorithm called Cartan networks, which is an original contribution to the field of hyperbolic deep learning."
2211.16199,regular,"This paper presents a novel method for latent graph inference, introducing a new architecture and training approach. It does not primarily review existing research."
2306.10692,regular,"The paper presents a novel approach to data-heterogeneous hierarchical federated learning with mobility, focusing on its impact on learning performance. It does not primarily review existing literature."
2504.06398,regular,"This paper presents a novel method for machine unlearning, not a review of existing research."
2310.03103,regular,"This paper presents a novel domain-aware prompt learning approach for federated learning, outlining a new method and experimental results."
2407.00806,regular,"This paper presents a set of benchmarks for evaluating the performance of offline reinforcement learning methods, focusing on the challenges of combining offline data with imperfect simulators. It does not primarily review or synthesize existing research."
2505.09214,regular,"This paper presents a novel pruning-aware LAIM co-inference scheme, proposing a new algorithm and conducting extensive simulations to evaluate its performance."
2012.096,regular,"The paper presents a novel deep clustering network, not a review or survey of existing methods."
2210.16405,review,"The paper reviews and discusses the challenges and potential solutions for evaluating generative models, particularly focusing on categorical data and synthetic datasets."
2301.10536,review,"The paper reviews and analyzes different deep graph neural network (GNN) models, proposing a probabilistic graphical model perspective to understand their effectiveness."
2503.01224,regular,"This paper presents a novel loss function for unlearning, a new method for training large language models, and its potential applications in reinforcement learning."
2410.00868,regular,"This paper presents a new method for mitigating catastrophic forgetting in continual learning, not a review of existing research."
2508.01511,regular,"This paper presents original research on a novel AI-based coaching system for paddling, including data collection, model training, and evaluation. It does not primarily review existing literature."
2406.09173,regular,"This paper presents a novel method for poison unlearning, a new research area, and does not review existing literature."
2309.16827,regular,"The paper presents a new method for mitigating overfitting in DNN classifiers, not a review of existing research."
2502.17978,regular,"This paper presents a novel machine learning model for predicting ICU mortality, not a review of existing literature."
2504.18785,regular,"This paper presents a novel multi-modal model for understanding advertisers, not a review or survey of existing research."
2501.09591,regular,"The paper proposes new metrics for measuring inter-dataset similarity, presenting a novel approach rather than reviewing existing methods."
2210.02617,regular,"The paper presents a formal treatment of retrieval-based models, focusing on their generalization properties and analyzing two specific approaches."
2311.14108,regular,"This paper presents a novel rule-based model for handling missing values in data, not a review of existing research."
2103.14131,regular,"This paper presents experimental results investigating the use of topological data analysis for public speaking rating, not a review of existing literature."
2110.07549,regular,"This paper presents a novel clustering approach for human behavior pattern mining, not a review of existing research."
2303.07666,regular,"This paper presents a novel method for relational multi-task learning, introducing a new framework and evaluating its performance on benchmark datasets."
2204.03726,regular,"This paper presents a novel methodology for decentralized federated learning, proposing a new approach to model aggregation and communication thresholds."
2512.0568,regular,"This paper presents a novel method for beam tracking in 5G and 6G networks, not a review of existing research."
2411.14727,regular,"This paper presents a novel model for clustering attributed graphs, introducing a new representation learning approach and experimental results."
2408.10822,regular,"The paper presents a novel graph transformer approach for traffic forecasting, introducing a new model and experimental results."
2410.12326,regular,"This paper presents original research findings on the effectiveness of LLMs in time series analysis, comparing them to simpler models and analyzing the reasons behind their limitations."
2407.17163,regular,"The paper describes a new Python package for deep ordinal classification, presenting its functionalities and implementation details, not a review of existing research."
2105.04991,regular,"The paper presents a new graph theory framework for metro traffic modeling, introducing new models and simulations."
2301.11396,regular,"This paper presents a novel replay strategy for Class-Incremental Learning with Repetition, proposing new stream generators and evaluating its performance on various datasets."
2012.08625,regular,"This paper presents a new method for computing prediction intervals for model performance, not a review or survey of existing work."
2202.08417,regular,"This paper presents a novel method for training reinforcement learning agents, not a review of existing research."
2509.0903,regular,"This paper presents a novel method for anomaly detection in tabular data, not a review of existing research."
2401.0169,regular,"The paper presents a novel active learning approach using self-supervised learning, proposing a new method rather than reviewing existing work."
2510.09566,regular,"This paper presents a novel AutoML framework for optimizing neural network training, not a review of existing research."
2512.04351,regular,This paper presents a novel uncertainty estimation metric called Radial Dispersion Score (RDS) and evaluates its performance on various LLMs.
2308.11192,regular,"The paper presents a new method for task parallelization of dataflow graphs, not a review or survey of existing work."
2304.00935,regular,"This paper presents a novel deep latent generative model for learning sparse representations, not a review of existing literature."
2409.10942,regular,"The paper presents experimental results on optimizing TinyML models for time series classification, not a review of existing literature."
2201.1283,review,"The paper provides a comprehensive analysis of over-smoothing in Graph Convolutional Networks, reviewing existing mechanisms and proposing an upper bound for its occurrence."
2107.11921,regular,The paper presents a new learning algorithm called compensation learning and demonstrates its effectiveness through experiments.
2406.01282,regular,"This paper presents a novel method for graph diffusion, a new approach to graph learning, and experimental results to demonstrate its effectiveness."
2211.10065,regular,"This paper presents a novel data-generating architecture (draGAN) for imbalanced classification, not a review or survey of existing methods."
2509.04169,regular,"This paper presents original research on privacy risks in time series forecasting, introducing new attacks and evaluating their effectiveness."
2406.07337,regular,"This paper presents a novel method for transferring knowledge from large foundation models to smaller downstream models, outlining a new approach and experimental results."
2010.04147,regular,"This paper describes a method for automatically generating reviews, which is an approach rather than a review itself."
2105.13399,regular,"The paper presents a novel data-driven model for urban building energy consumption forecasting, not a review of existing research."
2102.10803,regular,"This paper presents a novel method for improving uncertainty calibration in neural networks, not a review of existing research."
2311.05426,regular,"This paper presents a new statistical model for predicting collision avoidance data messages, which is an original research contribution."
2105.06126,regular,"This paper presents a novel algorithm for optimizing VaR, not a review of existing research."
2507.05753,regular,"This paper presents a novel model parallelization scheme for training AI weather models, not a review or survey of existing research."
2309.12494,regular,"The paper presents a new method for active learning, not a review of existing research."
2402.09152,regular,"This paper presents a novel algorithm for bandit convex optimization with delayed feedback, not a review or survey of existing work."
2509.07905,regular,"This paper presents a new method for generating knowledge graph embeddings for biomedical ontologies, not a review of existing work."
2110.15522,regular,"This paper presents a novel adaptive sampling framework for multi-party learning, proposing a new method and demonstrating its effectiveness through experiments."
2509.01649,review,"The paper reviews the use of distillation in LLM pretraining, highlighting its impact on test-time scaling and in-context learning, while also proposing design choices for future pretraining."
2209.10968,regular,"This paper presents a new algorithm for imitation learning, not a review of existing research."
2201.03947,review,"The paper presents a roadmap for future research in 'active reinforcement learning', which is a broad topic, not presenting a new method or experiment."
2308.1573,regular,"This paper presents a novel method for generating time-series data using GANs, not a review of existing research."
2503.02279,regular,The paper presents a new algorithm (DreamerV3) for traffic signal control and details its hyperparameter tuning and performance evaluation.
2507.09016,regular,"This paper presents a novel approach to enhance RLHF using human gaze modeling, not a review of existing research."
2010.16245,regular,"This paper presents original research investigating the impact of community structure on GNN performance, presenting new findings and guidelines for model selection."
2403.05601,regular,"The paper presents a novel method for expert generation, not a review of existing research."
2302.02984,regular,"This paper presents a novel approach to subtask learning for compositional generalization, outlining algorithms and evaluating their performance on specific tasks."
2504.15171,regular,"The paper presents a novel method for fish feeding intensity assessment, not a review of existing research."
2402.04239,regular,"This paper presents a novel clustering self-attention mechanism called CAST, introducing a new method for efficient transformers, not a review of existing research."
2512.09084,regular,"This paper presents a novel architecture for a specific type of neural network, demonstrating new methods and experimental results."
2303.14543,regular,"This paper presents a novel topological pooling layer for graph neural networks, introducing a new method and experimental results."
2511.09833,regular,"This paper presents a new data annotation pipeline called ACT, which is an original research contribution."
2111.06907,regular,"This paper presents a novel reinforcement learning method, COMPER, and evaluates its performance on Atari 2600 games. It focuses on a new approach for experience replay and does not primarily review existing research."
2406.02175,regular,"This paper presents a novel algorithm for optimizing decision trees, not a review of existing research."
2410.0207,regular,"The paper presents a novel model for multivariate time series forecasting, not a review of existing research."
2306.16844,regular,"This paper presents a new black-box optimization framework for macro placement, outlining its implementation and empirical results."
2201.08528,regular,"This paper presents experimental results on the effectiveness of data balancing for different classifiers, not a review of existing research."
2011.06428,review,"The paper reviews and compares various techniques for target-agnostic learning, including discriminative, generative, and self-supervised approaches."
2506.01386,regular,"This paper presents a new framework and benchmark for evaluating knowledge leakage in LLM editing, which is an original research contribution."
2302.12902,regular,"This paper presents a novel method to address the dormant neuron phenomenon in deep reinforcement learning, not a review of existing research."
2311.00578,regular,"This paper presents a novel methodology for simulating beam dynamics, including experimental results and comparisons with existing methods."
2409.08676,regular,"This paper presents a novel architecture for GNNs, not a review of existing research."
2305.00322,other,LLM parse error: Invalid \escape: line 1 column 148 (char 147)
2405.01451,regular,"This paper presents a novel metric for assessing model performance on unseen domains, proposing a new method and empirical evaluation."
2410.14727,regular,"The paper presents a novel model for passenger flow prediction, not a review or survey of existing research."
2211.05667,review,"The paper reviews and synthesizes existing research on properties of explanations in interpretable machine learning, aiming to standardize the field."
2502.1466,regular,"This paper presents a new method for local article classification using LLMs, not a review of existing research."
2409.07808,regular,"This paper presents a novel method for federated learning, outlining its design, implementation, and evaluation on benchmark datasets."
2312.01729,regular,"The paper presents a novel method for anomaly detection, not a review of existing research."
2208.09378,regular,"This paper presents a novel framework for dealing with label noise in federated learning, outlining a new method and evaluating its performance on various datasets."
2301.09109,regular,"This paper presents a novel method for federated recommendation, outlining its architecture, training process, and evaluation results."
2402.02225,regular,"This paper presents a novel collaborative pre-training approach for federated learning, outlining a new method and experimental results."
2508.16543,regular,"The paper presents a new deep learning model for solar storm prediction, not a review of existing research."
2108.08643,regular,"This paper presents a novel method for contrastive representation learning, not a review of existing work."
2412.16468,review,"The paper provides a comprehensive survey of superalignment methods and their challenges, making it a review paper."
2405.16148,regular,"This paper presents a novel algorithm for accelerating Transformers, outlining its design, implementation, and experimental results. It is not a review of existing research."
2107.05762,regular,"This paper presents a novel method for causal inference in the context of strategic decision-making in machine learning, not a review of existing literature."
2506.08882,regular,"This paper presents a novel application of data imputation techniques to address data gaps in water metering data, focusing on experimental results and comparisons of different methods."
2305.01252,regular,"The paper presents a novel system (HTPS) for healthcare prediction, not a review of existing research."
2012.07887,regular,"The paper presents a novel method for improving verifiable training, which is an original research contribution."
2507.11639,regular,"The paper presents a study comparing different deep generative models for tire architecture design, presenting new results and evaluating their performance."
2503.04137,review,"The paper presents a comparative study of machine learning models for diabetes prediction, summarizing existing research and evaluating different approaches."
2201.11902,regular,"The paper presents original research investigating the geometric instability of autoencoders on out-of-distribution data, not a review of existing literature."
2506.20431,regular,"This paper presents a novel method for tackling data heterogeneity in federated learning, outlining a new approach and experimental results."
2505.23954,regular,"This paper presents a novel causal approach to estimating misreporting in ML models, which is an original research contribution."
2110.13413,regular,"This paper presents a novel method for boosting on graphs with tabular node features, not a review of existing research."
2208.14008,regular,"This paper presents a novel method for predicting wine quality using a 1D convolutional neural network, not a review of existing methods."
2103.13445,regular,"This paper presents a new method for training neural networks, not a review of existing research."
2303.17782,regular,"The paper presents a new method for traffic flow forecasting, not a review or survey of existing methods."
2503.101,regular,"This paper presents a novel method for graph contrastive learning, not a review or survey of existing work."
2510.05717,regular,"This paper presents a novel method for sequential disentanglement, a new approach to unsupervised representation learning, and experimental results demonstrating its effectiveness."
2408.09202,regular,"The paper presents a novel deep neural network framework for solving forward and inverse problems in delay differential equations, not a review of existing work."
2310.01144,regular,"This paper presents a novel method for community detection using a neural network, not a review of existing research."
2112.0607,review,"The paper conducts a comparative study of different robust GNNs under consistent structural noise settings, providing a systematic review of existing approaches."
2302.00861,regular,"This paper presents a novel pre-training framework for masked time-series modeling, introducing a new method and experimental results."
2201.00232,regular,"This paper presents a novel framework for developing robust GNNs, proposing a new method and experimental results."
2401.17612,regular,"The paper presents a novel neural network approach (IGCN) for multi-omics integration, not a review of existing research."
2501.1267,regular,"This paper presents a novel method for improving the meta-generalization of learned optimizers, not a review of existing research."
2512.10547,regular,"This paper presents a novel framework for analyzing the Key-Value cache of large language models, proposing a new method for decomposing the cache into interpretable semantic atoms. It is not a review or survey of existing research."
2401.15814,regular,"The paper presents a new model for medication recommendation, not a review of existing research."
2302.14353,regular,"This paper presents a novel attack method (SBAG) on Graph Convolutional Networks, not a review or survey of existing research."
2202.02794,regular,"The paper presents a new active learning strategy, TypiClust, and conducts empirical comparisons with other methods."
2510.1321,regular,"This paper presents empirical results comparing different variable encodings for Boltzmann machine learning, not a review of existing literature."
2406.14015,regular,"This paper presents a novel model for cohort discovery, not a review of existing methods."
2508.11553,regular,"This paper presents a novel reinforcement learning framework, SeamlessFlow, and details its design and implementation. It does not review existing research in the field."
2312.07769,review,The paper reviews and compares various hierarchical and incremental text clustering techniques published between 2010 and 2018.
2411.06436,regular,"The paper presents original research using machine learning to predict disease outbreaks, not a review of existing literature."
2204.00595,regular,This paper presents a novel matrix structure called Monarch and demonstrates its effectiveness in training and fine-tuning large neural networks.
2210.05268,regular,"This paper presents a novel algorithm for efficient neural network optimization, not a review of existing research."
2106.06257,regular,"This paper presents a new benchmark for HPO algorithms, not a review or survey of existing research."
2104.08167,regular,"This paper presents a novel method for improving HKG completion, not a review of existing research."
2310.13139,regular,"This paper presents original research on the expressivity of rational graph neural networks, exploring the limitations of rational activation functions and proposing a new subfragment of logic for rational GNNs."
2505.22689,regular,"This paper presents a novel structured pruning method for large language models, not a review or survey of existing research."
2401.14847,regular,"This paper presents a novel algorithm for extracting decision models from process logs, not a review or survey of existing work."
2511.02614,regular,"This paper presents a novel approach to generative modeling, introducing a new method called NAIGNs. It does not review existing research but instead proposes a new method."
2011.04583,regular,"This paper presents a novel method for modeling spatio-temporal point processes, not a review of existing work."
2312.10188,regular,"This paper describes a novel pipeline for creating a multilingual, visually rich document dataset, not a review of existing research."
2103.13887,regular,"This paper presents a novel method for adversarial imitation learning, introducing a new augmentation strategy and correction network. It focuses on a specific technical implementation, not a review of existing research."
2511.10056,regular,"This paper presents a novel method for protein structure tokenization and its application in modeling protein dynamics, not a review of existing work."
2110.07141,regular,"This paper presents a novel method (SoGCN) for graph convolution, not a review of existing work."
2412.08289,review,"The paper reviews existing clustering ensemble methods and proposes a new method based on k-HyperEdge Medoids, which is a novel approach to clustering ensemble."
2108.0879,regular,"This paper presents a new method for building decision trees, not a review of existing research."
2209.14264,regular,"This paper presents a new deep learning architecture for constructing persistence diagrams, which is an original research contribution."
2112.04682,regular,"This paper presents a novel route planning system called Clairvoyance, which uses deep learning to predict future traffic and emissions. It does not primarily review existing research."
2412.11739,regular,"This paper presents a novel asymmetric learning approach for spectral graph neural networks, introducing a new method and experimental results."
2505.22899,regular,"This paper presents a new algorithm for online convex optimization, not a review or survey of existing work."
2508.12837,regular,"This paper presents a new theoretical framework and empirical analysis of transformer model training, focusing on the loss landscape and the properties of sub-n-grams."
2507.23418,regular,"This paper presents a novel method for detecting adulteration in coconut milk, outlining its steps and evaluating its performance on a dataset."
2305.04392,regular,"This paper presents a novel deep learning method for active learning, not a review of existing research."
2301.13748,regular,"This paper presents a new initialization strategy for archetypal analysis, a matrix factorization method, and evaluates its performance on various datasets."
2508.01048,review,"The paper reviews and compares different GNN explanation methods, providing theoretical connections and empirical results."
2511.19481,regular,"The paper presents a new machine learning model for predicting the quality of retrieval results in a RAG system, not a review or survey of existing research."
2402.11837,regular,"This paper presents a novel self-guided graph structure refinement method, not a review of existing research."
2405.17627,regular,"This paper presents a novel active learning method for training models, not a review of existing research."
2510.1846,regular,"This paper presents a novel method for generating Boltzmann distributions, not a review of existing research."
2503.09561,regular,"This paper presents a new algorithm for strategyproof reinforcement learning from human feedback, not a review or survey of existing work."
2304.05729,review,"The paper provides a comprehensive review of dynamic graph learning, including its applications, models, and challenges."
2008.09202,regular,"This paper presents a novel method for oversampling imbalanced datasets, which is an original research contribution."
2102.0765,regular,"This paper presents a novel knowledge distillation approach, outlining a new method for training teacher networks, not a review of existing research."
2203.16373,regular,This paper presents a novel method for RUL estimation using a CapsNet architecture with slow-varying dynamics and temporal dynamics. It details the proposed architecture and experimental results.
2106.05142,regular,"The paper presents a novel method for online patient monitoring, not a review of existing research."
2408.1524,regular,"This paper presents a novel method for training verifiers using next-token prediction, which is an original research contribution."
2106.08863,regular,"This paper presents a novel method for handling sparse rewards in multi-goal reinforcement learning, not a review of existing work."
2103.08157,regular,"The paper presents a novel pretraining scheme for neural architecture search controllers, focusing on its effectiveness and impact on NAS."
2211.08077,regular,"This paper presents a novel method for detecting breast cancer recurrence from administrative claims data, not a review of existing research."
2010.09163,regular,"The paper presents a new deep learning architecture for reinforcement learning, not a review of existing research."
2407.12979,regular,"This paper presents a novel method for automatically generating PDDL files, which is an original research contribution."
2011.11829,regular,"This paper presents a novel method for time series classification, outlining its architecture and experimental results."
2206.14897,regular,"This paper presents a novel algorithm (Discrete Langevin Monte Carlo) for discrete spaces, not a review of existing work."
2402.03966,review,"This paper reviews and analyzes existing research on the dimensionality of feature vectors in MPNNs, summarizing previous findings and presenting new experimental validation."
2401.14422,regular,"The paper presents a new deep learning model for solar power prediction, not a review of existing research."
2410.07538,regular,"This paper presents a new method for rank aggregation in crowdsourcing, not a review or survey of existing work."
2104.01029,regular,"This paper presents a new method for estimating decay parameters in Hawkes processes, not a review of existing literature."
2410.1154,regular,"This paper presents a novel framework for data quality control in federated instruction-tuning of LLMs, outlining a new method and experimental results."
2410.07806,regular,"The paper presents a novel method for forecasting solar irradiance, including the development and evaluation of different models and probabilistic uncertainty estimation techniques."
2303.02445,regular,"This paper presents a novel framework for Federated Semi-Supervised Learning with annotation heterogeneity, proposing a dual-model framework and a mutual learning strategy."
